global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
528.2957061606861	-0.1742404422157051	279096.353147818	0.0303597317035244	504.5063803207042	-6.300526570164948	39.69663506135448	254526.68778429905	513.4939620707839	-1.1948696653162187	263676.0490831517	1.4277135170928923	520.7719464839413	443.4132883977231	1.579456	29.187675	0.4303527785694416	0.2494918841843109	0.0452462709	0.1905588491	-0.151638881	-0.0343725574	-0.1905089885	0.0808606513	0.0022191258	-0.1078021963	0.1104105159	-0.014983752	0.1069417427	0.063714921	0.0198567817	0.1468757346	-0.1256855726	0.0812721651	0.1659594036	-0.1083068437	-0.1476048697	-0.0395244978	-0.0420469859	0.1108225156	-0.0119481175	-0.0802822666	-0.0030850527	0.0492324664	0.0351965408	-0.1499777328	0.0060650901	-0.1389192511	0.0272738448	-0.0365577066	0.1534842066	0.03385247	-0.1608075731	-0.3637710918	-0.1144378939	0.0795785866	0.0050644355	0.011426537	0.1773814837	-0.0683654354	0.0229990654	-0.2230662483	0.0323697824	0.0267714395	0.0861556373	0.1933559201	-0.0570755203	-0.0930984446	0.1094009096	0.088233793	-0.1095851391	-0.0591774962	-0.0596585175	-0.1581106019	0.0840815294	0.0982293669	0.0164570636	-0.0547284534	-0.0804495291	-0.0947192128	0.0109588227	-0.2763747637	0.186862873	0.1275105105	-0.138963594	0.0557417324	0.0254216187	-0.1839549084	-0.1017067701	-0.1067327505	-0.0683813599	0.1785427063	0.0400016072	-0.0174204317	0.0926984475	0.1184571903	0.1312727013	-0.0483554759	0.0284468831	-0.0296817696	-0.109798003	-0.0881870921	0.0311223107	-0.004898393	-0.2217282526	-5.23522e-05	0.1510220178	0.0968413356	0.0469659021	-0.0180634961	-0.0291365793037385	0.0184668588659065	0.000848940253523	0.0003410248763733	-0.168064249870298	-0.1692655756870635	0.0282455920844659	0.028650835112673	-0.2146261412270291	-0.1743413979388464	0.0460643804980046	0.0303949230352711	0.0008224662666609	0.0004854387909424	6.764507597951186e-07	2.3565081975171617e-07	-0.0003690754728991	-0.0004599737898494	1.362167046956943e-07	2.1157588734842486e-07	-0.0001838488111619	0.0004201663407606	1.7653975390815264e-07	3.380038536564397e-08	1.0
528.1909965366973	-0.1047096239888105	278985.7288224294	0.010964105355878	508.3444510703863	3.838070749682117	14.73078707956545	258414.0809340524	514.7827281237336	1.2887660529496543	265001.2571745138	1.6609179392354312	522.4381378406196	442.3032586526944	1.267541	23.423616	0.1070589304512774	0.0548034120773741	-0.0094229166	0.2489173757	-0.1520773026	0.0999001611	-0.1762221443	-0.049156976	0.0470680999	-0.1920107506	0.0132838021	0.0223086051	0.114841376	0.0190212847	-0.0363335895	-0.236983778	0.0506570605	-0.1285631838	0.1029140563	-0.1196590542	-0.1336136541	0.1795579703	-0.1288095286	0.0001380476	-0.066472523	-0.035064243	0.1007473683	0.0343944239	-0.0758094478	-0.0196608773	-0.1136879982	0.1118959317	-0.0390335045	0.0820022708	-0.171687109	-0.0550026957	-0.0483725057	-0.0820632726	-0.0042026281	-0.005200266	0.0462028137	-0.142514536	0.0273002764	-0.0068200405	-0.0973337497	-0.2494890046	-0.0819402183	0.068062204	-0.107950749	0.0574708887	-0.0062058768	-0.15888279	-0.0447698995	0.1173553711	0.0615129594	0.0326897939	0.0778103639	-0.0738274237	-0.012735999	0.023827704	0.0862118858	0.0212432868	-0.0039824532	0.1005608863	0.1218936113	0.1127110622	-0.0288395349	0.1244676501	-0.1811281952	0.0670529739	0.1844190952	0.0704425039	0.0125693449	-0.0348974992	-0.0095985222	0.0613141989	0.0250963807	0.0636077812	0.0797734942	0.1175457468	-0.0106861379	0.0164995202	0.0530009549	0.0424937104	0.00506876	0.2455668879	0.0028926333	-0.03328882	0.0550206185	-0.054147774	0.0150880538	0.0955030384	0.0425073619	-0.0251890118	-0.0164124096328492	0.0127241696708893	0.0002693671899564	0.0001619044938135	-0.2036575497516963	-0.0355932998813983	0.0414763975708646	0.0012668829964471	-0.2481576408916339	-0.0335314996646047	0.0615822147329011	0.0011243614697573	0.0007679252661257	-5.45410005352e-05	5.897092143542271e-07	2.974720739380686e-09	-0.0008180710660015	-0.0004489955931024	6.692402690288306e-07	2.0159704262537601e-07	-0.0001831861801118	6.62631050100021e-07	4.3907990855665663e-13	3.3557176583952836e-08	0.0
528.5952262970332	0.404229760335852	279412.9132640117	0.1634016991411803	508.8562764189964	0.5118253486101025	0.261965187479853	258934.71005100608	515.1095121532078	0.3267840294741972	265337.8095107157	0.106787801919393	522.1196603029513	446.2635377394622	1.081753	19.99032	0.1416027253221431	0.1096679973740772	0.0362557823	0.1942269969	-0.072871064	0.1643564804	-0.0848798273	-0.0423732113	0.1230851484	-0.0874951265	0.0984714107	0.1104243417	0.1052646912	-0.0902060085	0.1021764136	0.017509441	0.0474241593	0.0406650254	0.1816054731	0.0944749934	-0.0038681442	0.1202397163	-0.100489767	-0.0889071733	0.1343646742	-0.2218663034	-0.0433396042	-0.094360477	0.0682662707	-0.0779694524	-0.1535274539	0.0842639031	0.0878864446	-0.0439988751	-0.0539812922	-0.1027268639	-0.0161515617	0.0648739935	-0.0543954732	-0.0421017424	-0.060968263	0.0198329079	0.1750280264	-0.0140776581	0.0712803954	-0.2149257721	-0.0061566168	-0.1724284359	-0.1041451563	0.0495725245	-0.0357630086	-0.0308772958	-0.0255334765	0.0433825671	-0.0350778358	-0.1884843244	-0.0584854363	0.0318716157	-0.0737023395	-0.0308486969	0.1379016147	0.0181541698	-0.0567785784	0.0437394889	-0.0223125297	-0.0351393671	0.0890361458	0.1317560563	-0.1236024963	-0.1171729292	0.1154766967	-0.0445549954	-0.0351642576	0.0266674684	-0.1230390908	-0.0791359972	0.0233393687	-0.0484145434	0.0432487327	0.1477187365	0.0164312025	-0.0670713452	-0.0544327038	-0.0542566606	-0.089255586	-0.0434159065	-0.0073125761	0.0172814412	-0.0630042464	-0.0212127401	0.0958531977	0.0941228505	0.0379742494	-0.032215118	-0.0292472960300784	-0.0128348863972292	0.000855404325071	0.0001647343088297	-0.0978580262789989	0.1057995234726974	0.0095761933072212	0.0111935391670498	-0.2454429324015024	0.0027147084901315	0.0602422330658484	7.369642186392054e-06	0.0004819139589605	-0.0002860113071652	2.3224106384098247e-07	8.180246782634637e-08	-0.0009370440374054	-0.0001189729714038	8.780515280370127e-07	1.4154567924673204e-08	-0.0001832740407844	-8.786067260001708e-08	7.71949778972739e-15	3.358937402544192e-08	0.0
528.8017953669925	0.2065690699593005	279631.33878335456	0.0426707806638504	507.94811757997024	-0.9081588390261572	0.8247524769013378	258011.29015303528	514.9622206894053	-0.1472914638025031	265186.0887373637	0.021694775309084	522.5129286402978	443.6872308382424	1.168172	21.587322	0.0591257305787324	0.0338498444125565	-0.0067986186	0.204517685	-0.1313435107	-0.0881998735	-0.0966564024	0.0486134348	-0.0628501866	-0.0576513476	0.2277940554	0.0522138387	0.1416239001	-0.0772233018	-0.0005486782	0.0532220505	-0.0663507782	0.1856964538	0.0562427784	-0.1340738689	0.110329205	0.1116198136	-0.0387448835	0.0199293462	-0.1982428902	-0.0097638304	0.1008160247	-0.1096662902	0.0641271545	-0.0649793495	0.0271871324	-0.0185981105	0.0660234142	-0.0117582947	-0.0041669203	0.0503978793	-0.0231142538	0.0245177483	-0.0476005131	0.1645050216	0.0664258998	0.0816165813	0.0530222547	0.1612230681	-0.145024535	-0.1879858655	-0.017591601	-0.0067412375	0.0955704443	0.1369355132	0.1273878875	0.1536806456	0.0920116092	0.0182335607	0.0275928051	-0.0426381916	-0.0596731332	0.0819178324	0.0228848899	0.0006979823	0.0304144984	0.0349882776	0.1081789484	-0.0530469149	-0.0467426559	0.1275587407	-0.0373099995	0.1200186536	-0.1472313469	0.0001634445	-0.0261323533	-0.2033491282	-0.0212419634	0.0329621714	-0.0515671985	0.0170513981	-0.0735370982	-0.0471079282	-0.1283320829	0.1039867907	0.0362287512	0.0105236986	0.0377713656	0.0039709004	-0.0438758739	0.0732230679	0.0937028287	-0.0084157892	0.0535811509	-0.0378585639	0.0102970765	0.0927013771	0.0333745172	-0.0391140859	-0.0074632944272963	0.0217840016027821	5.570076370851201e-05	0.00047454272583	-0.1162229580346547	-0.0183649317556558	0.0135077759743251	0.0003372707183898	-0.2271164681396129	0.0183264642618894	0.0515818901002117	0.0003358592923423	0.0004689139736897	-1.299998527079998e-05	2.1988031472146466e-07	1.6899961704101644e-10	-0.000937043325814	7.11591399953776e-10	8.780501944525623e-07	5.063623204881748e-19	-0.0001832800030903	-5.962305900001708e-09	3.5549091645195176e-17	3.3591559532780384e-08	0.0
530.2929762969798	1.4911809299873084	281210.64070990914	2.223620565957814	511.55255150018735	3.604433920217105	12.991943885211644	261686.01294635184	516.0747256540084	1.1125049646030902	266333.12245886	1.237667296266523	523.5463104596598	448.726381134877	1.199196	22.160631	0.0662775164826873	0.0475766678015781	-0.0507189472	0.169641753	-0.0877026083	0.0483188022	-0.0815218068	-0.0868895044	-0.0621445734	-0.0336548467	0.1413030525	0.0769491611	0.029751002	0.1472652967	-0.0809853096	-0.1023115612	0.034299089	0.0375283092	-0.0639663205	-0.066269959	-0.0651924343	0.1742989068	0.0271512068	-0.041634987	0.024373345	-0.0833559506	0.0549823731	0.1529592757	0.0077022243	0.0540178354	-0.0307148623	-0.1390525685	-0.0768263553	-0.1293156561	0.0471481829	0.1210992644	-0.121778529	-0.0024698929	-0.107695803	-0.0751545984	0.064281336	-0.0135777389	-0.0420196385	0.0984934654	-0.0253271323	-0.1524786273	-0.0602868668	0.0315890036	0.0416207642	-0.1047715937	0.1161238887	-0.026913276	-0.0729096624	0.1070021572	-0.0434250192	-0.0319735618	0.0610144287	-0.0471532927	-0.1439718347	0.0146334552	0.1477084184	-0.0373677351	-0.0552255526	-0.1558147384	0.0012830226	0.0777134195	-0.0107227356	0.090245919	-0.1441163213	0.0176136121	0.1105452647	0.0127861132	0.0940734245	-0.0566726619	-0.0237278996	0.204433366	-0.0285696042	0.0845340138	7.06751e-05	0.1035486505	0.0342345311	0.0356788101	-0.0513334691	0.1203850688	-0.1154677279	-0.0224547748	0.1930440684	0.0173317514	0.0761948907	-0.0342991692	-0.0339777536	0.0912392418	0.0287162347	-0.0458586883	-0.0093405136818205	-0.0018772192545241	8.724519584027594e-05	3.5239521295563888e-06	-0.1635412490639396	-0.0473182910292849	0.0267457401453935	0.0022390206659321	-0.2234670260593247	0.0036494420802881	0.0499375117357989	1.3318427497378233e-05	0.0002009134838413	-0.0002680004898484	4.0366227989248325e-08	7.182426255898238e-08	-0.0009370183872223	2.493859170007388e-08	8.780034579926801e-07	6.219333559829937e-16	-0.000183905857022	-6.258539316999839e-07	3.9169314382432813e-13	3.38213642469963e-08	0.0
530.1521260745703	-0.1408502224094263	281061.2767813871	0.0198387851527848	510.2081204613974	-1.344431038789935	1.807494818061784	260312.32618475184	515.7011871557758	-0.3735384982326195	265947.71443387645	0.1395310096618807	523.3307997417934	454.7597443892659	0.985159	18.205311	0.0593155620363128	0.0454814608420159	-0.0456130485	0.1853538607	0.0134797446	0.1336041611	-0.1773424794	-0.0929939164	0.0218509644	-0.0162868052	0.0012453636	0.0477166371	0.0265821954	0.0200950918	-0.0632299977	0.026095732	-0.0203194532	0.0721923742	0.0039745572	-0.1090431414	-0.0847156504	0.1100039812	-0.0539772903	-0.0132950276	0.1457778648	0.0090623707	-0.0987240828	-0.1273244413	0.0033547437	-0.1376213089	0.0546282125	0.0794388834	-0.0239800242	-0.0035737577	0.0302760905	0.0878074148	-0.0611719373	0.0419474291	0.0716550787	-0.0781368236	-0.038678214	0.0788985435	0.0145612489	-0.0674761873	-0.0909282976	-0.2055946752	-0.0247395151	0.0087713077	0.0162984933	-0.0397540397	-0.0686413685	-0.0128885995	-0.0920941752	-0.0544750851	0.0544264061	-0.0174052043	-0.0911006236	-0.0641590416	0.0421051418	-0.0942866963	0.0028426228	-0.0759279403	0.0508912541	0.0027376265	-0.1371846887	0.0333585841	0.1021434472	0.088016095	-0.1184226076	-0.06544586	0.1030065976	-0.0001090143	-0.0713233984	-0.0330000559	-0.071630881	-0.021740648	0.0213413958	0.0640797845	-0.1036477494	-0.0056183403	0.0793572206	-0.0462840278	-0.0173921616	-0.0963930423	0.0267858065	0.0567729715	0.0637352492	0.064604613	0.0093145707	-0.066711334	0.1623380204	0.089737086	0.0240075741	-0.0524223074	-0.0083955710480978	0.0009449426337227	7.048561322365798e-05	8.929165810267928e-07	-0.1208539134601949	0.0426873356037447	0.0146056683986442	0.0018222086209467	-0.2171389511317016	0.0063280749276231	0.0471493240985754	4.004453228961218e-05	1.3913759665453766e-05	-0.0001869997241758	1.935927080280081e-10	3.4968896841842574e-08	-0.0009370010513751	1.7335847199927666e-08	8.779709702780428e-07	3.005315981392399e-16	-0.0001839929744234	-8.7117401400004e-08	7.589441626689421e-15	3.3853414637169925e-08	0.0
529.7518346677131	-0.4002914068572636	280637.006333808	0.1602332104037673	509.07401227729264	-1.134108184104775	1.286201373253431	259156.3499761011	515.2992920009822	-0.4018951547935785	265533.3603367135	0.1615197154465544	522.9686987010356	452.23566202963553	0.979701	18.104458	0.1397074164968779	0.0847153898052576	-0.0151798027	0.2159581385	0.0074596675	-0.0130026049	-0.1124918104	-0.0543852262	0.0601351294	-0.2130591192	-0.0048221271	0.0249808424	0.0062758231	0.118794249	-0.0024280806	-0.0290760553	0.0556468262	-0.0894669421	0.0342415157	-0.1252450955	-0.0366828088	0.1182796584	0.0359177477	-0.0035112194	0.047511174	-0.0378269638	0.184007266	-0.0096612608	-0.0897036994	0.0762970123	-0.0889380837	0.0618202061	-0.0017721915	0.0176350769	0.0218729518	-0.0761531246	0.0727266422	0.0571394241	0.0672079189	0.0807662777	-0.036186114	0.0190923168	0.0418609508	-0.0425539429	0.111820114	-0.1846576418	-0.0381766618	0.0980721411	-0.0789541751	0.0178839424	0.047976345	-0.0931545489	-0.006648041	-0.0372096526	0.0342460109	0.0184525375	0.0032911716	0.0372981499	0.049936988	0.0424191708	-0.0258333047	0.1578939005	0.0937919553	-0.19968162	0.1612883312	-0.0150118474	0.0046277891	0.1265166339	-0.1614241038	0.0876923782	0.0943941191	-0.0222996274	-0.023057414	0.0185005879	0.0823787539	0.0037072209	0.0350364729	0.0065567517	0.0048751178	0.0804616509	-0.0343217479	-0.0571639082	0.0804912121	0.0366349353	-0.0163153844	0.1436158285	0.0620958832	-0.0061837895	-0.10622108	-0.0592347368	0.0235851428	0.0881955685	0.0192567962	-0.0587790397	-0.0253160668344492	-0.0169204957863514	0.0006409032399662	0.0002863031776559	-0.1940129055071651	-0.0731589920469702	0.0376410075033321	0.0053522381173286	-0.2385267105210857	-0.0213877593893841	0.0568949916320098	0.0004574362516981	0.0004658605294408	0.0004519467697753	2.170260328908625e-07	2.042558827103698e-07	-0.0009370691049612	-6.80535860999535e-08	8.780985074727845e-07	4.631290581063785e-15	-0.0002967815365454	-0.000112788562122	1.2721259745548252e-08	8.80792804342486e-08	0.0
529.9571533261035	0.2053186583904107	280854.58436150715	0.0421557514832381	510.4901864517567	1.4161741744640608	2.005549292418964	260600.2304635493	515.3144545981107	0.0151625971285511	265548.9871177483	0.0002299043516827	522.5990680946311	449.4330751562631	1.024928	18.940237	0.116362093227022	0.0794809857651468	0.0100562642	0.1499908748	-0.0024339374	0.0508002388	-0.0373296504	-0.0627032234	0.1306866678	-0.0196059569	0.082845255	0.0645849852	0.1238583982	0.0802648763	0.2388855685	-0.1197853059	-0.01780428	-0.1133119026	0.0036649687	0.0399381231	-0.1344732719	0.1246253376	-0.0223405476	-0.0566252228	-0.0700664822	-0.0727496527	-0.1236309902	-0.0569552542	-0.0449422521	0.0103454605	0.167853734	-0.0854397989	0.1927594071	0.0999236199	0.0065047537	0.0646211342	0.162787127	-0.0497591348	0.000611332	-0.0394790608	0.0063314683	-0.1035603498	0.0287026205	-0.0498666609	-0.1040977607	-0.1359046261	-0.0416907912	-0.0957449319	-0.0762571777	-0.0696001466	0.0222642952	-0.1325975422	0.0600207062	0.1500179681	-0.1049619128	0.0799851865	-0.0455539908	0.0993178864	0.2057642418	-0.050284705	-0.0474482607	0.0422975978	0.1893797105	-0.0894192105	-0.1063717634	-0.0490026889	-0.1108425633	0.1077519702	-0.113187542	-0.075319513	0.109399309	-0.0397632232	-0.0752618806	0.0877263351	0.0513112563	0.0199861305	0.030190942	-0.038134744	0.1450187526	0.0447168004	0.0115866515	0.0970802262	-0.0597802747	-0.0640813645	-0.0630837112	0.0894534695	0.0457229794	0.0693969824	0.0784812118	0.0570733677	0.075110146	0.0866153656	0.0144722352	-0.0649037979	-0.0292259966996368	-0.0039099298651876	0.0008541588830871	1.5287551550685936e-05	-0.121479521127199	0.0725333843799661	0.0147572740532935	0.0052610918496119	-0.2230719107352001	0.0154547997858855	0.049761077359053	0.0002388508364218	9.080743201884614e-05	-0.0003750530974219	8.245989709857362e-09	1.406648258858016e-07	-0.0009370184673844	5.063757679997766e-08	8.7800360821941e-07	2.564164184173635e-15	-0.0004109573854663	-0.0001141758489208	1.3036124476808182e-08	1.6888597266929708e-07	0.0
531.8292683693302	1.8721150432266995	282842.370694257	3.504814735075707	510.7017812329669	0.2115947812101808	0.0447723514353842	260816.3093545252	516.7289266229019	1.4144720247911664	267008.7836088563	2.0007311089168223	524.5079688909696	457.0842710632699	1.070246	19.777685	0.05244311987341	0.0255573963701312	-7.20221e-05	0.1643727606	0.0880056905	-0.0657815679	-0.0167989105	-0.0370549766	-0.0298776891	-0.0500973334	0.2208001515	0.0456307272	0.02925902	-0.0486324953	0.1234676658	0.037264941	-0.0897475519	0.0545037956	-0.0117372888	0.0192095009	0.0695070725	0.2056824546	-0.005718541	0.077676318	-0.1929679858	-0.0577939722	-0.0005846776	-0.0083660133	0.0185264167	-0.0310647818	-0.0716462439	0.045483054	-0.0486805589	-0.0292562366	0.0446129966	0.0263476777	-0.0513787327	0.0302327946	-0.0900546937	-0.1154910738	0.031124839	-0.0575551779	-0.0879838938	0.0947434664	0.0605284702	-0.1417593527	-0.0496243511	-0.0375899122	-0.0368654929	-0.018336933	0.1425525292	0.1169207572	0.1961562552	0.0275331797	-0.0019485616	-0.0216657764	-0.0478934129	-0.0077436102	0.0028181497	0.0598871434	0.0322967977	-0.0570082874	0.0166525648	0.0337009591	0.0007473679	0.0480256713	0.00682259	0.1222777724	-0.1275140794	0.0154743284	0.0229599456	-0.1250440219	0.1111383264	0.1331002886	-0.0701363582	-0.0472062814	-0.0001754798	-0.0479385109	-0.0141769939	-0.0533693234	0.0704605622	0.0449968223	-0.0114265256	-0.1538402936	-0.0930521866	-0.0168987046	-0.0090831852	-0.0028960386	-0.020060709	-0.0594989313	0.0516254129	0.0849971703	0.0096622851	-0.0707724105	-0.0373948151071914	-0.0081688184075545	0.001398372196901	6.672959417560286e-05	-0.1300950881419851	-0.008615567014786	0.0169247319586708	7.422799498627015e-05	-0.2400111565681868	-0.0169392458329867	0.0576053552771986	0.0002869380493903	0.0002822214735011	0.0001914140414822	7.96489601051321e-08	3.6639335276570014e-08	-0.0009370839467544	-6.547937000001438e-08	8.781263232648032e-07	4.2875478955987805e-15	-0.0005938676369757	-0.0001829102515094	3.3456160107231986e-08	3.526787702471019e-07	0.0
530.9622344007793	-0.8670339685509134	281920.8943598681	0.7517479026211463	512.2996139526367	1.5978327196698388	2.5530694000475136	262450.8944560206	516.1706003634318	-0.55832625947005	266432.0886795457	0.3117282120138175	524.5130835789714	459.2481826043898	0.934902	17.276577	0.0740081501141325	0.0516630616326128	0.0103391909	0.1435991065	0.1457918842	0.0866154061	-0.024588093	-0.1150816255	0.1468444579	-0.0071742412	0.0725000466	0.1265416629	-0.047384745	-0.1241667625	0.1038209518	-0.0174985211	-0.1029800097	-0.0364538843	0.0477662305	0.1626544245	-0.0760753149	0.1916365821	-0.0617563528	-0.049087859	-0.0986488932	0.1113982529	0.0341271165	-0.0782494579	0.0582344912	-0.0523929967	0.0106400484	0.0811878729	-0.0129995783	0.0606985328	0.0085959801	-0.0063974707	0.0723078108	-0.0744068934	-0.0703491978	-0.0224831789	-0.0377408094	0.0731391511	0.0956191429	-0.0350662322	-0.1142812785	-0.142253816	-0.0167948593	-0.165794693	-0.1277699705	-0.1185567258	0.0131443919	0.0087518248	0.117114143	-0.0241680156	0.1119675524	0.138985246	-0.0644631997	0.0175205614	0.0229057424	0.1005105054	0.0167971187	-0.0840990344	0.0864066661	-0.0079816971	-0.005152151	0.0469741061	0.0855743252	0.1190762166	-0.08312998	-0.1496402721	0.1132416774	-0.0163359847	0.0883602657	0.1742380033	0.0004434553	-0.0688408864	-0.0083245621	-0.0297123419	0.0429300427	-0.0246646818	0.0389025466	0.1726222641	0.0005258883	-0.0342932084	-0.0448357619	0.0639103769	-0.0196064208	0.0699606259	-0.01041629	-0.0167372998	0.0166108562	0.0833416924	0.004835384	-0.0763617167	-0.0290707259671307	0.0083240891400606	0.000845107108256	6.929046001167647e-05	-0.0803738101150628	0.0497212780269222	0.0064599493524121	0.0024722054886305	-0.2522460982222014	-0.0122349416540145	0.0636280940683244	0.0001496937972771	0.0003567217166348	7.450024313369999e-05	1.2725038311887858e-07	5.5502862269804126e-09	-0.0009371057871425	-2.18403880999354e-08	8.781672562959645e-07	4.770025523558001e-16	-0.0005938328946348	3.474234090000694e-08	1.207030251212295e-15	3.526375067503456e-07	0.0
531.160896454026	0.1986620532467213	282131.8979218445	0.0394666114002031	513.4043465547784	1.1047326021416666	1.2204341222346975	263584.023061339	516.2535618718831	0.0829615084512624	266517.7401454062	0.0068826118845088	524.3562954084522	458.2483165641351	0.946005	17.48177	0.1036308602680013	0.0529067872919845	0.0044331569	0.130749295	0.1148731008	-0.0098341439	-0.0474734773	-0.0878450108	0.0448225117	0.011948083	0.1385169696	0.0551256742	0.0858779824	-0.1118552598	0.0006285452	-0.0276808056	-0.0565660944	0.1577453052	-0.0445819054	-0.0162769344	0.0267275988	0.1777185728	0.0595910524	-0.0084586965	0.0001034428	-0.0355428665	-0.0126748783	-0.0620882423	0.0963373507	-0.0256291254	0.0575412646	0.0416182117	0.009335002	0.1680626725	-0.0583802797	0.0125999297	0.1489901566	-0.0863904862	0.016387108	0.1157297675	-0.039039081	-0.1318998626	-0.0441233358	0.0595999246	-0.0523619583	-0.1567196464	0.0113008443	-0.0837102638	0.044861959	-0.0915714386	0.0649501077	0.1157506785	0.0061105285	-0.1150755369	-0.1050095754	0.0444335937	-0.055077913	0.114569062	0.0248550168	-0.0974352242	-0.0948172488	0.0605162597	0.1090501246	-0.1013205522	-0.0415347166	0.0493931013	-0.0270796157	0.1039345019	-0.0830785131	-0.1490189564	0.0147269054	-0.1147193506	-0.013776565	0.1703166776	0.0593804944	0.0232858753	-0.0120928595	-0.028634828	-0.1127748637	-0.0051681334	-0.0115686884	-0.1357057378	-0.063951531	0.0263684028	-0.044522229	-0.0177846368	-0.0478746443	0.0909619714	0.0070065639	-0.062384821	0.0387212304	0.0816496581	0.0	-0.0816496581	-0.0367423079191269	-0.0076715819519962	0.0013499971912239	5.885316964619384e-05	-0.0439361834284142	0.0364376266866486	0.0019303882142552	0.0013277006385555	-0.2326326038375299	0.0196134943846714	0.0541179283682291	0.0003846891619775	-0.0001088059082882	-0.000465527624923	1.1838725678420188e-08	2.1671596956644933e-07	-0.0011899733713316	-0.0002528675841891	1.416036624478294e-06	6.394201513363159e-08	-0.0005140649588532	7.97679357816e-05	6.362923578857462e-09	2.642627819207422e-07	0.0
